NASDAQ_BRCM,http://en.wikipedia.org/wiki/Broadcom_Corporation
NYSE_BF-B,http://en.wikipedia.org/wiki/Brown-Forman_Corporation
NASDAQ_CHRW,http://en.wikipedia.org/wiki/C._H._Robinson_Worldwide
NASDAQ_CA,http://en.wikipedia.org/wiki/CA,_Inc.
NYSE_CVC,http://en.wikipedia.org/wiki/Cablevision
NYSE_COG,http://en.wikipedia.org/wiki/Cabot_Oil_&_Gas
NYSE_CAM,http://en.wikipedia.org/wiki/Cameron_International_Corp.
NYSE_CPB,http://en.wikipedia.org/wiki/Campbell_Soup
NYSE_COF,http://en.wikipedia.org/wiki/Capital_One_Financial
NYSE_CAH,http://en.wikipedia.org/wiki/Cardinal_Health_Inc.
NASDAQ_HSIC,http://en.wikipedia.org/wiki/Henry_Schein
NYSE_KMX,http://en.wikipedia.org/wiki/Carmax_Inc
NYSE_CCL,http://en.wikipedia.org/wiki/Carnival_Corp.
NYSE_CAT,http://en.wikipedia.org/wiki/Caterpillar_Inc.
NYSE_CBG,http://en.wikipedia.org/wiki/CBRE_Group
NYSE_CBS,http://en.wikipedia.org/wiki/CBS_Corp.
NASDAQ_CELG,http://en.wikipedia.org/wiki/Celgene_Corp.
NYSE_CNP,http://en.wikipedia.org/wiki/CenterPoint_Energy
NYSE_CTL,http://en.wikipedia.org/wiki/CenturyLink_Inc
NASDAQ_CERN,http://en.wikipedia.org/wiki/Cerner
NYSE_CF,http://en.wikipedia.org/wiki/CF_Industries_Holdings_Inc
NYSE_SCHW,http://en.wikipedia.org/wiki/Charles_Schwab_Corporation
NYSE_CHK,http://en.wikipedia.org/wiki/Chesapeake_Energy
NYSE_CVX,http://en.wikipedia.org/wiki/Chevron_Corp.
NYSE_CMG,http://en.wikipedia.org/wiki/Chipotle_Mexican_Grill
NYSE_CB,http://en.wikipedia.org/wiki/Chubb_Corp.
NYSE_CI,http://en.wikipedia.org/wiki/CIGNA_Corp.
NYSE_XEC,http://en.wikipedia.org/wiki/Cimarex_Energy
NASDAQ_CINF,http://en.wikipedia.org/wiki/Cincinnati_Financial
NASDAQ_CTAS,http://en.wikipedia.org/wiki/Cintas_Corporation
NASDAQ_CSCO,http://en.wikipedia.org/wiki/Cisco_Systems
NYSE_C,http://en.wikipedia.org/wiki/Citigroup_Inc.
NASDAQ_CTXS,http://en.wikipedia.org/wiki/Citrix_Systems
NYSE_CLX,http://en.wikipedia.org/wiki/The_Clorox_Company
NASDAQ_CME,http://en.wikipedia.org/wiki/CME_Group_Inc.
NYSE_CMS,http://en.wikipedia.org/wiki/CMS_Energy
NYSE_COH,http://en.wikipedia.org/wiki/Coach_Inc.
NYSE_KO,http://en.wikipedia.org/wiki/The_Coca_Cola_Company
NYSE_CCE,http://en.wikipedia.org/wiki/Coca-Cola_Enterprises
NASDAQ_CTSH,http://en.wikipedia.org/wiki/Cognizant_Technology_Solutions
NYSE_CL,http://en.wikipedia.org/wiki/Colgate-Palmolive
NYSE_CPGX,http://en.wikipedia.org/wiki/Columbia_Pipeline_Group_Inc
NASDAQ_CMCSA,http://en.wikipedia.org/wiki/Comcast_A_Corp
NASDAQ_CMCSK,http://en.wikipedia.org/wiki/Comcast_Special_Corp_Class_A
NYSE_CMA,http://en.wikipedia.org/wiki/Comerica_Inc.
NYSE_CSC,http://en.wikipedia.org/wiki/Computer_Sciences_Corp.
NYSE_CAG,http://en.wikipedia.org/wiki/ConAgra_Foods_Inc.
NYSE_COP,http://en.wikipedia.org/wiki/ConocoPhillips
NYSE_CNX,http://en.wikipedia.org/wiki/CONSOL_Energy_Inc.
