"NASDAQ_BBBY","http://en.wikipedia.org/wiki/Bed_Bath_&_Beyond","Bed Bath & Beyond","1","7921","45521928.0","0.0457734128376","0.0457734128376"
"NYSE_BBY","http://en.wikipedia.org/wiki/Best_Buy_Co._Inc.","Best Buy","13","605159","72402520.0","-0.0563038793103","0.0563038793103"
"NASDAQ_BIIB","http://en.wikipedia.org/wiki/BIOGEN_IDEC_Inc.","Biogen","7","135106","81455123.0","-0.000480868310778","0.000480868310778"
"NYSE_BLK","http://en.wikipedia.org/wiki/BlackRock","BlackRock","11","158911","17556479.0","0.183211752446","0.183211752446"
"NYSE_HRB","http://en.wikipedia.org/wiki/Block_H&R","H&R Block","0","0","82280773.0","0.0292817679558","0.0292817679558"
"NYSE_BA","http://en.wikipedia.org/wiki/Boeing_Company","Boeing","14","1161690","91603642.0","0.13073692249","0.13073692249"
"NYSE_BWA","http://en.wikipedia.org/wiki/BorgWarner","BorgWarner","5","112582","61376784.0","0.0295744169271","0.0295744169271"
"NYSE_BXP","http://en.wikipedia.org/wiki/Boston_Properties","Boston Properties","4","15093","18870199.0","0.0629222972973","0.0629222972973"
"NYSE_BSX","http://en.wikipedia.org/wiki/Boston_Scientific","Boston Scientific","1","8124","231046197.0","0.113954905545","0.113954905545"
"NYSE_BMY","http://en.wikipedia.org/wiki/Bristol-Myers_Squibb","Bristol-Myers Squibb","2","54064","162787851.0","0.11402027027","0.11402027027"
"NASDAQ_BRCM","http://en.wikipedia.org/wiki/Broadcom_Corporation","Broadcom","4","112331","114191942.0","-0.00058331713008","0.00058331713008"
"NASDAQ_CHRW","http://en.wikipedia.org/wiki/C._H._Robinson_Worldwide","C. H. Robinson","2","45380","33376422.0","0.02436143511","0.02436143511"
"NASDAQ_CA","http://en.wikipedia.org/wiki/CA","CA","11","53766","63329714.0","0.014652014652","0.014652014652"
"NYSE_CVC","http://en.wikipedia.org/wiki/Cablevision","Cablevision","0","0","89784593.0","0.00369571912535","0.00369571912535"
"NYSE_COG","http://en.wikipedia.org/wiki/Cabot_Oil_&_Gas","Cabot Oil & Gas","0","0","154232969.0","-0.00686184812443","0.00686184812443"
"NYSE_CAM","http://en.wikipedia.org/wiki/Cameron_International_Corp.","Cameron International","0","0","53694466.0","0.109099804305","0.109099804305"
"NYSE_CPB","http://en.wikipedia.org/wiki/Campbell_Soup","Campbell Soup Company","5","118493","36011651.0","0.00217048145225","0.00217048145225"
"NYSE_COF","http://en.wikipedia.org/wiki/Capital_One_Financial","Capital One","4","155762","62358702.0","0.0879757308329","0.0879757308329"
"NYSE_CAH","http://en.wikipedia.org/wiki/Cardinal_Health_Inc.","Cardinal Health","3","54465","54948056.0","0.0700338453528","0.0700338453528"
"NASDAQ_HSIC","http://en.wikipedia.org/wiki/Henry_Schein","Henry Schein","0","0","10264325.0","0.14308318264","0.14308318264"
"NYSE_KMX","http://en.wikipedia.org/wiki/Carmax_Inc","CarMax","6","39282","41747669.0","-0.0052258934592","0.0052258934592"
"NYSE_CCL","http://en.wikipedia.org/wiki/Carnival_Corp.","Carnival Corporation & plc","10","269740","86528979.0","0.0881287726358","0.0881287726358"
"NYSE_CAT","http://en.wikipedia.org/wiki/Caterpillar_Inc.","Caterpillar Inc.","4","333408","156438362.0","0.116738066095","0.116738066095"
"NYSE_CBG","http://en.wikipedia.org/wiki/CBRE_Group","CBRE Group","0","0","56341319.0","0.165","0.165"
"NYSE_CBS","http://en.wikipedia.org/wiki/CBS_Corp.","CBS Corporation","4","84039","141822278.0","0.165914786967","0.165914786967"
"NASDAQ_CELG","http://en.wikipedia.org/wiki/Celgene_Corp.","Celgene","1","17003","115982733.0","0.134837695367","0.134837695367"
"NYSE_CNP","http://en.wikipedia.org/wiki/CenterPoint_Energy","CenterPoint Energy","0","0","89698674.0","0.0282705099778","0.0282705099778"
"NYSE_CTL","http://en.wikipedia.org/wiki/CenturyLink_Inc","CenturyLink","6","242549","85183502.0","0.12300955414","0.12300955414"
